source,language_code,language_name,transcript,duration_sec,speaker_id,split,sample_id
fleurs,asm,Assamese,জাৰ্মান চাবমেৰিণসমূহক কোৱা হয় ইউ-ব'টছ নৌবাহিনীৰ পৰিচালনা আৰু তেওঁলোকৰ চাবমেৰিনসমূহ পৰিচালনা কৰাত জাৰ্মানসকল খুব ভাল,17.88,405,train,fleurs_as_in_85
fleurs,asm,Assamese,"""অষ্ট্ৰেলিয়াৰ মানুহৰ বাবে ""সমতল বগা"" কফিৰ চিন্তা বিদেশী । এটা সৰু কলা ""এক্সপ্ৰেছো"" আছে কেপাচিনো ক্ৰীম চতুৰ্থ নহয়ৰ লগত ওখ হৈ যায় আৰু আৰু চাহ গাখীৰৰ লগত দিয়া হয় ।""""",22.2,1065,train,fleurs_as_in_86
fleurs,asm,Assamese,চহৰখন নিজৰাবোৰ পাৰ হৈয়ে পোৱা যায় আৰু সেয়াই ইয়াৰ মুখ্য আকৰ্ষণ কিন্তু এই জনপ্ৰিয় পৰ্যটন স্থলীখনে সাহসীকতা ভালপোৱা আৰু অন্য প্ৰাকৃতিক দৃশ্য ভালপোৱা যাত্ৰীসকল দুয়োকে দীঘলীয়া সময়ৰ বাবে এই দৃশ্য পৰিদৰ্শন কৰাৰ সুযোগ প্ৰদান কৰে,20.52,681,train,fleurs_as_in_87
fleurs,asm,Assamese,কেপ ভাৰ্দে দ্বীপপুঞ্জৰ পশ্চিমে প্রায় 645 মাইল 1040 কিলোমিটাৰ দূৰত অহা ধুমুহাতো কোনো অঞ্চলৰ ক্ষতি নকৰাকৈ সমাপ্ত হ'ব বুলি বতৰবিজ্ঞানে কৈছে।,12.0,43,train,fleurs_as_in_88
fleurs,asm,Assamese,পঞ্জীয়ন হ'ল পাৰপত্ৰ প্ৰক্ৰিয়াটোৰ বাবে এটা অতিৰিক্ত অৰ্হতা তোমাৰ উপস্থিতি আৰু তুমি থাকিবলগীয়া ঠিকনাটো স্থানীয় কৰ্তৃপক্ষৰ সৈতে পঞ্জীয়ন কৰাটো বাধ্যতামূলক,17.22,833,train,fleurs_as_in_89
fleurs,asm,Assamese,কোষ হ'ল জীয়াই থকা জীৱৰ দেহৰ আটাইতকৈ সৰু গাঁঠনিক আৰু ক্ৰিয়াশীল একক,8.64,596,train,fleurs_as_in_90
fleurs,asm,Assamese,জিনহুৱাই খবৰ দিছিল যে চৰকাৰী অনুসন্ধানকাৰীসকলে বুধবাৰে দুটা   ব্লেক বক্স” ফ্লাইট ৰেকৰ্ডাৰ উদ্ধাৰ কৰিছিল।,11.34,1273,train,fleurs_as_in_91
fleurs,asm,Assamese,সাধাৰণতে বাহিৰা দেশত দীৰ্ঘসময় থাকিবলৈ আপুনি আগতীয়াকৈ ভিছা সংগ্ৰহ কৰিব লাগিব,5.82,932,train,fleurs_as_in_92
fleurs,asm,Assamese,জাৰ্মানী বিশ্ব যুদ্ধ ২ ত এটা সাধাৰণ শত্ৰু আছিল যি ussr আৰু usaৰ মাজত সহযোগৰ নেতৃত্ব কৰিছিল । যুদ্ধৰ সমাপ্তিৰ লগীতে প্ৰণালী প্ৰক্ৰিয়া আৰু সংস্কৃতিৰ সংঘর্ষৰ বাবে দেশ বাহিৰ হৈ গল।,22.26,1282,train,fleurs_as_in_93
fleurs,asm,Assamese,তলৰ পৰা দেখিবলৈ এইটো অকণমান কঠিন যেন লাগে আৰু এইটো এটা থিয় আৰু কঠিন যাত্ৰা কিন্তু বেছিভাগ স্বাভাৱিকভাৱে সবল ব্যক্তিয়ে এইটো প্ৰায় 45 মিনিটত বগাব পাৰিব,20.46,708,train,fleurs_as_in_94
fleurs,asm,Assamese,যাত্ৰাৰ সময়ত স্বেচ্ছাসেৱা কৰাটো কিবা এটা ভিন্ন কৰাৰ উৎকৃষ্ট উপায় কিন্তু ই কেৱল প্ৰদান কৰাৰ বিষয়েই নহয়,8.04,943,train,fleurs_as_in_95
fleurs,asm,Assamese,আপুনি কাৰ্বনৰ দৰে কম পৰিমানত অধাতৱীয় মৌল সন্নিৱিষ্ট সংকৰ ধাতু পাব পাৰে,5.64,1185,train,fleurs_as_in_96
fleurs,asm,Assamese,যদিওবা মালগাড়ীৰ ৰাস্তাসমূহ কেৱল কাঠৰ সমান্তৰাল টুকুৰাযুক্ত আছিল তেওঁলোকে ঘোঁৰাবোৰক মালটনাৰ গতি বঢ়াবলৈ তথা দিনটোত ওখৰা মখৰা ৰাস্তাটোৰ তুলনাত অধিক ভাৰ বহন কৰিবলৈ অনুমতি দিছিল,14.52,1191,train,fleurs_as_in_97
fleurs,asm,Assamese,কোষ কি কোষ শব্দটো লেটিন শব্দ চেলা'ৰ পৰা অহা যাৰ অৰ্থ হ'ল সৰু কোঠালি' আৰু এই শব্দটো প্ৰথম ব্যৱহাৰ কৰিছিল এজন মাইক্ৰকঁপিষ্টয়ে কৰ্কৰ গঠন লক্ষ্য কৰি থাকোতে,26.16,577,train,fleurs_as_in_98
fleurs,asm,Assamese,এনে ব্যৱহাৰে সাধাৰণতে নেতা আৰু দলৰ বাকীবোৰৰ মাজত ফাঁটৰ সৃষ্টি কৰে,8.28,1437,train,fleurs_as_in_99
fleurs,ben,Bengali,এক মাইলের কম থেকে শুরু করে বেশি দূরত্ব যা কিনা একদিনে পাড়ি দেয়া যায় ততটুকু পর্যন্ত দৈনিক পদব্রজে ভ্রমণের অন্তর্ভুক্ত,10.2,813,train,fleurs_bn_in_0
fleurs,ben,Bengali,ব্রাজিলের জাতীয় কংগ্রেস সামাজিক বিবাহকে 10 বছরের জন্য বৈধ করার জন্য বিতর্ক চালিয়েছে যেখানে বর্তমানে এই ধরনের বিবাহ শুধুমাত্র রিও গ্র্যান্ডে দো সুল-এ বৈধ,14.04,64,train,fleurs_bn_in_1
fleurs,ben,Bengali,স্থলরেখা থেকে অনেক দূরে থাকায় মার্কিন যুক্তরাষ্ট্র বা ক্যারিবিয়ানদের উপর ঝড়ের সম্ভাব্য প্রভাব মূল্যায়ন করা কঠিন হয়ে যায়,14.04,327,train,fleurs_bn_in_2
fleurs,ben,Bengali,বর্তমানে অনেক সামি আধুনিক ব্যবসায় কাজ করে।সামি অঞ্চলের সাপমিতে পর্যটন একটি গুরুত্বপূর্ণ আয়ের উৎস।,9.36,1433,train,fleurs_bn_in_3
fleurs,ben,Bengali,অশ্বরোহীর পা-দান তার পায়ের সাপোর্টের জন্য যা অশ্বরোহীর জিনের উভয় পাশে বিদ্যমান,8.52,1038,train,fleurs_bn_in_4
fleurs,ben,Bengali,একটি সংক্রামক রোগ হলো একটি রোগ যেটি একজন আক্রান্ত রোগীর সান্নিধ্যে যাওয়ার মাধ্যমে ছড়ায়,8.64,879,train,fleurs_bn_in_5
fleurs,ben,Bengali,প্রক্রিয়াটির পরে প্রক্রিয়াতে থাকার জন্য 2015 বা 2016 সালে এইচজেআর-3 পরবর্তী নির্বাচিত আইনসভা দ্বারা পুনরায় পরীক্ষিত হবে,12.6,301,train,fleurs_bn_in_6
fleurs,ben,Bengali,2008 সিঙ্গাপুর গ্রাঁ প্রি-তে ফার্নান্ডো আলোন্সো পিট স্টপ নেওয়ার একটু পরেই পিকেট জুনিয়র ক্র্যাশ করেন এবং তার জন্য সেফটি কার আনতে হয়,13.08,32,train,fleurs_bn_in_7
fleurs,ben,Bengali,2 টি জনপ্রিয় বিষয়বস্তু তত্ত্ব হল মাসলোর চাহিদা তত্ত্বের শ্রেণীবিন্যাস এবং হার্জবার্গের 2 ফ্যাক্টর তত্ত্ব,10.92,1184,train,fleurs_bn_in_8
fleurs,ben,Bengali,রিপোর্টটিতে পরে জানানো হয়েছিল যে বিমানটি বোমার হুমকি পেয়েছিল এবং আফগানিস্তানে ফিরিয়ে নিয়ে এসে কান্দাহারে অবতরণ করা হয়েছিল,12.96,1434,train,fleurs_bn_in_9
fleurs,ben,Bengali,চাকা পৃথিবীতে অভূতপূর্ব পরিবর্তন এনেছে চাকা সবচেয়ে যে কাজটি আমাদের জন্য করেছে তা হল আরও সহজ এবং দ্রুত পরিবহণের উপায় করে দেওয়া হয়,11.58,1259,train,fleurs_bn_in_10
fleurs,ben,Bengali,1970 এর দশকে অনভিজ্ঞ ফোল্ডার বা সীমিত মোটর দক্ষতা রয়েছে এমন ব্যাক্তিদের সহায়তা করার জন্য এটি জন স্মিথ দ্বারা তৈরি করা হয়েছিল,15.48,501,train,fleurs_bn_in_11
fleurs,ben,Bengali,অস্ট্রেলিয়ার কুইন্সল্যান্ড প্রদেশের '1770' শহরের উত্তরে এপ্রিল থেকে অক্টোবরের মাঝামাঝি সময়ে বক্স জেলিফিশগুলি দেখা যায়। অবশ্য এই সময়কালের বাইরেও মাঝে মাঝে এই বক্স জেলিফিশগুলি চোখে পড়ে।,24.18,1439,train,fleurs_bn_in_12
fleurs,ben,Bengali,অশ্বরোহীর পা-দান তার পায়ের সাপোর্টের জন্য যা অশ্বরোহীর জিনের উভয় পাশে বিদ্যমান,10.98,1038,train,fleurs_bn_in_13
fleurs,ben,Bengali,অস্ট্রেলিয়াতে যেসব বুমেরাং পাওয়া যায় তার অধিকাংশই ফিরে আসেনা যারা সবে হাত পাকাতে শুরু করেছেন তাদের বেশি হাওয়ার মধ্যে এগুলি ছোঁড়ার চেষ্টা না করাই ভালো,12.36,849,train,fleurs_bn_in_14
fleurs,ben,Bengali,2008 সিঙ্গাপুর গ্রাঁ প্রি-তে ফার্নান্ডো আলোন্সো পিট স্টপ নেওয়ার একটু পরেই পিকেট জুনিয়র ক্র্যাশ করেন এবং তার জন্য সেফটি কার আনতে হয়,13.32,32,train,fleurs_bn_in_15
fleurs,ben,Bengali,ওনেগা হ্রদ ভলগা-র সাথেও যুক্ত তাই রাশিয়ার মধ্যে দিয়ে ক্যাসপিয়ান সাগর থেকে আসা এখনও সম্ভব,9.9,948,train,fleurs_bn_in_16
fleurs,ben,Bengali,এই অঞ্চলটি প্রচুর পরিমাণে বিভিন্ন প্রজাতির প্রাণী ও পাখিদের আবাসস্থলও বটে,8.4,1044,train,fleurs_bn_in_17
